include,repo,title,name,language,compatibility,spark_version,latest_date,dataset,download_url,file,upstream_deps,model_class,labels,reference_url,author,tags,license,edition,dimension,dataset_info,description,included_models,colab_url,case_sensitive,demo_url,scala_docs,scala_source,type,python_sample,scala_sample,buttons,real_labels
1,public/models,Part of Speech for Basque,pos_ud_bdt,eu,2.5.5,2.4,2020-07-29,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_bdt_eu_2.5.5_2.4_1596053577577.zip,pos_ud_bdt_eu_2.5.5_2.4_1596053577577.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,pos,"model = PerceptronModel.pretrained(""pos_ud_bdt"",""eu"",""public/models"")\
	.setInputCols(""token"",""sentence"")\
	.setOutputCol(""pos"")","val model = PerceptronModel.pretrained(""pos_ud_bdt"",""eu"",""public/models"")
	.setInputCols(""token"",""sentence"")
	.setOutputCol(""pos"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_bdt_eu_2.5.5_2.4_1596053577577.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,bn,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_bn_2.5.4_2.4_1594742440339.zip,stopwords_bn_2.5.4_2.4_1594742440339.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""bn"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""bn"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_bn_2.5.4_2.4_1594742440339.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,br,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_br_2.5.4_2.4_1594742440778.zip,stopwords_br_2.5.4_2.4_1594742440778.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""br"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""br"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_br_2.5.4_2.4_1594742440778.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Breton Lemmatizer,lemma,br,2.5.5,2.4,2020-07-29,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_br_2.5.5_2.4_1596054394143.zip,lemma_br_2.5.5_2.4_1596054394143.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,lemmatizer,"model = LemmatizerModel.pretrained(""lemma"",""br"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""lemma"")","val model = LemmatizerModel.pretrained(""lemma"",""br"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""lemma"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_br_2.5.5_2.4_1596054394143.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Part of Speech for Breton,pos_ud_keb,br,2.5.5,2.4,2020-07-29,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_keb_br_2.5.5_2.4_1596053588899.zip,pos_ud_keb_br_2.5.5_2.4_1596053588899.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,pos,"model = PerceptronModel.pretrained(""pos_ud_keb"",""br"",""public/models"")\
	.setInputCols(""token"",""sentence"")\
	.setOutputCol(""pos"")","val model = PerceptronModel.pretrained(""pos_ud_keb"",""br"",""public/models"")
	.setInputCols(""token"",""sentence"")
	.setOutputCol(""pos"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_keb_br_2.5.5_2.4_1596053588899.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Bulgarian Lemmatizer,lemma,bg,2.5.0,2.4,2020-05-05,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_bg_2.5.0_2.4_1588666297763.zip,lemma_bg_2.5.0_2.4_1588666297763.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,lemmatizer,"model = LemmatizerModel.pretrained(""lemma"",""bg"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""lemma"")","val model = LemmatizerModel.pretrained(""lemma"",""bg"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""lemma"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_bg_2.5.0_2.4_1588666297763.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Part of Speech for Bulgarian,pos_ud_btb,bg,2.5.0,2.4,2020-04-05,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_btb_bg_2.5.0_2.4_1588621401140.zip,pos_ud_btb_bg_2.5.0_2.4_1588621401140.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,pos,"model = PerceptronModel.pretrained(""pos_ud_btb"",""bg"",""public/models"")\
	.setInputCols(""token"",""sentence"")\
	.setOutputCol(""pos"")","val model = PerceptronModel.pretrained(""pos_ud_btb"",""bg"",""public/models"")
	.setInputCols(""token"",""sentence"")
	.setOutputCol(""pos"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_btb_bg_2.5.0_2.4_1588621401140.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,bg,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_bg_2.5.4_2.4_1594742440962.zip,stopwords_bg_2.5.4_2.4_1594742440962.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""bg"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""bg"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_bg_2.5.4_2.4_1594742440962.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,ca,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_ca_2.5.4_2.4_1594742440888.zip,stopwords_ca_2.5.4_2.4_1594742440888.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""ca"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""ca"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_ca_2.5.4_2.4_1594742440888.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Catalan Lemmatizer,lemma,ca,2.5.5,2.4,2020-07-29,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_ca_2.5.5_2.4_1596054394549.zip,lemma_ca_2.5.5_2.4_1596054394549.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,lemmatizer,"model = LemmatizerModel.pretrained(""lemma"",""ca"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""lemma"")","val model = LemmatizerModel.pretrained(""lemma"",""ca"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""lemma"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_ca_2.5.5_2.4_1596054394549.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Part of Speech for Catalan,pos_ud_ancora,ca,2.5.5,2.4,2020-07-29,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_ancora_ca_2.5.5_2.4_1596053819077.zip,pos_ud_ancora_ca_2.5.5_2.4_1596053819077.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,pos,"model = PerceptronModel.pretrained(""pos_ud_ancora"",""ca"",""public/models"")\
	.setInputCols(""token"",""sentence"")\
	.setOutputCol(""pos"")","val model = PerceptronModel.pretrained(""pos_ud_ancora"",""ca"",""public/models"")
	.setInputCols(""token"",""sentence"")
	.setOutputCol(""pos"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_ancora_ca_2.5.5_2.4_1596053819077.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Chinese Lemmatizer,lemma,cs,2.5.0,2.4,2020-05-05,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_cs_2.5.0_2.4_1588666300042.zip,lemma_cs_2.5.0_2.4_1588666300042.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,lemmatizer,"model = LemmatizerModel.pretrained(""lemma"",""cs"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""lemma"")","val model = LemmatizerModel.pretrained(""lemma"",""cs"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""lemma"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_cs_2.5.0_2.4_1588666300042.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,Part of Speech for Czech,pos_ud_pdt,cs,2.5.0,2.4,2020-04-05,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_pdt_cs_2.5.0_2.4_1588622155494.zip,pos_ud_pdt_cs_2.5.0_2.4_1588622155494.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,False,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,pos,"model = PerceptronModel.pretrained(""pos_ud_pdt"",""cs"",""public/models"")\
	.setInputCols(""token"",""sentence"")\
	.setOutputCol(""pos"")","val model = PerceptronModel.pretrained(""pos_ud_pdt"",""cs"",""public/models"")
	.setInputCols(""token"",""sentence"")
	.setOutputCol(""pos"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_pdt_cs_2.5.0_2.4_1588622155494.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,cs,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_cs_2.5.4_2.4_1594742440427.zip,stopwords_cs_2.5.4_2.4_1594742440427.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""cs"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""cs"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_cs_2.5.4_2.4_1594742440427.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,eo,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_eo_2.5.4_2.4_1594742438724.zip,stopwords_eo_2.5.4_2.4_1594742438724.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""eo"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""eo"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_eo_2.5.4_2.4_1594742438724.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,public/models,,stopwords,gl,2.5.4,2.4,2020-07-14,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_gl_2.5.4_2.4_1594742441210.zip,stopwords_gl_2.5.4_2.4_1594742441210.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,True,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,stopwordcleaner,"model = StopWordsCleaner.pretrained(""stopwords"",""gl"",""public/models"")\
	.setInputCols(""token"")\
	.setOutputCol(""cleanTokens"")","val model = StopWordsCleaner.pretrained(""stopwords"",""gl"",""public/models"")
	.setInputCols(""token"")
	.setOutputCol(""cleanTokens"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_gl_2.5.4_2.4_1594742441210.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
