include,repo,title,name,language,compatibility,spark_version,latest_date,ts,dataset,download_url,file,upstream_deps,model_class,labels,reference_url,author,tags,license,edition,dimension,dataset_info,description,included_models,colab_url,case_sensitive,demo_url,scala_docs,scala_source
1,public/models,,sent_small_bert_L6_128,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L6_128_en_2.6.0_2.4_1598350323564.zip,sent_small_bert_L6_128_en_2.6.0_2.4_1598350323564.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L8_128,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L8_128_en_2.6.0_2.4_1598350334113.zip,sent_small_bert_L8_128_en_2.6.0_2.4_1598350334113.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L10_128,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L10_128_en_2.6.0_2.4_1598350346103.zip,sent_small_bert_L10_128_en_2.6.0_2.4_1598350346103.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L12_128,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L12_128_en_2.6.0_2.4_1598350359233.zip,sent_small_bert_L12_128_en_2.6.0_2.4_1598350359233.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L2_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L2_256_en_2.6.0_2.4_1598350372298.zip,sent_small_bert_L2_256_en_2.6.0_2.4_1598350372298.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L4_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L4_256_en_2.6.0_2.4_1598350389644.zip,sent_small_bert_L4_256_en_2.6.0_2.4_1598350389644.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L6_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L6_256_en_2.6.0_2.4_1598350409969.zip,sent_small_bert_L6_256_en_2.6.0_2.4_1598350409969.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L8_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L8_256_en_2.6.0_2.4_1598350433990.zip,sent_small_bert_L8_256_en_2.6.0_2.4_1598350433990.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L10_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L10_256_en_2.6.0_2.4_1598350461634.zip,sent_small_bert_L10_256_en_2.6.0_2.4_1598350461634.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L12_256,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L12_256_en_2.6.0_2.4_1598350492180.zip,sent_small_bert_L12_256_en_2.6.0_2.4_1598350492180.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L2_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L2_512_en_2.6.0_2.4_1598350526043.zip,sent_small_bert_L2_512_en_2.6.0_2.4_1598350526043.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L4_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L4_512_en_2.6.0_2.4_1598350568942.zip,sent_small_bert_L4_512_en_2.6.0_2.4_1598350568942.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L6_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L6_512_en_2.6.0_2.4_1598350624049.zip,sent_small_bert_L6_512_en_2.6.0_2.4_1598350624049.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L8_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L8_512_en_2.6.0_2.4_1598350686215.zip,sent_small_bert_L8_512_en_2.6.0_2.4_1598350686215.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L10_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L10_512_en_2.6.0_2.4_1598350765497.zip,sent_small_bert_L10_512_en_2.6.0_2.4_1598350765497.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L12_512,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L12_512_en_2.6.0_2.4_1598350859875.zip,sent_small_bert_L12_512_en_2.6.0_2.4_1598350859875.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L2_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L2_768_en_2.6.0_2.4_1598350960245.zip,sent_small_bert_L2_768_en_2.6.0_2.4_1598350960245.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L4_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L4_768_en_2.6.0_2.4_1598351030380.zip,sent_small_bert_L4_768_en_2.6.0_2.4_1598351030380.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L6_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L6_768_en_2.6.0_2.4_1598351137007.zip,sent_small_bert_L6_768_en_2.6.0_2.4_1598351137007.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L8_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L8_768_en_2.6.0_2.4_1598351300711.zip,sent_small_bert_L8_768_en_2.6.0_2.4_1598351300711.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L10_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L10_768_en_2.6.0_2.4_1598351479319.zip,sent_small_bert_L10_768_en_2.6.0_2.4_1598351479319.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,sent_small_bert_L12_768,en,2.6.0,2.4,25/08/2020,1.59835E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sent_small_bert_L12_768_en_2.6.0_2.4_1598351662548.zip,sent_small_bert_L12_768_en_2.6.0_2.4_1598351662548.zip,,BertSentenceEmbeddings,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala,John Snow Labs,embeddings,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.embeddings.BertSentenceEmbeddings,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/embeddings/BertSentenceEmbeddings.scala
1,public/models,,classifierdl_use_trec6,en,2.5.0,2.4,03/05/2020,1.58849E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_trec6_en_2.5.0_2.4_1588492648979.zip,classifierdl_use_trec6_en_2.5.0_2.4_1588492648979.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_trec50,en,2.5.0,2.4,03/05/2020,1.58849E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_trec50_en_2.5.0_2.4_1588493558481.zip,classifierdl_use_trec50_en_2.5.0_2.4_1588493558481.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_spam,en,2.5.3,2.4,03/07/2020,1.59378E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_spam_en_2.5.3_2.4_1593783318934.zip,classifierdl_use_spam_en_2.5.3_2.4_1593783318934.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_fakenews,en,2.5.3,2.4,03/07/2020,1.59378E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_fakenews_en_2.5.3_2.4_1593783319296.zip,classifierdl_use_fakenews_en_2.5.3_2.4_1593783319296.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_emotion,en,2.5.3,2.4,03/07/2020,1.59378E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_emotion_en_2.5.3_2.4_1593783319297.zip,classifierdl_use_emotion_en_2.5.3_2.4_1593783319297.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_cyberbullying,en,2.5.3,2.4,03/07/2020,1.59378E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_cyberbullying_en_2.5.3_2.4_1593783319298.zip,classifierdl_use_cyberbullying_en_2.5.3_2.4_1593783319298.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,classifierdl_use_sarcasm,en,2.5.3,2.4,03/07/2020,1.59378E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/classifierdl_use_sarcasm_en_2.5.3_2.4_1593783319298.zip,classifierdl_use_sarcasm_en_2.5.3_2.4_1593783319298.zip,with tfhub_use,ClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.ClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/ClassifierDLModel.scala
1,public/models,,multiclassifierdl_use_toxic,en,2.6.0,2.4,03/09/2020,1.59914E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/multiclassifierdl_use_toxic_en_2.6.0_2.4_1599144262640.zip,multiclassifierdl_use_toxic_en_2.6.0_2.4_1599144262640.zip,with tfhub_use,MultiClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.MultiClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala
1,public/models,,multiclassifierdl_use_toxic_sm,en,2.6.0,2.4,03/09/2020,1.59914E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/multiclassifierdl_use_toxic_sm_en_2.6.0_2.4_1599144262902.zip,multiclassifierdl_use_toxic_sm_en_2.6.0_2.4_1599144262902.zip,with tfhub_use,MultiClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.MultiClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala
1,public/models,,multiclassifierdl_use_e2e,en,2.6.0,2.4,03/09/2020,1.59915E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/multiclassifierdl_use_e2e_en_2.6.0_2.4_1599146072149.zip,multiclassifierdl_use_e2e_en_2.6.0_2.4_1599146072149.zip,with tfhub_use,MultiClassifierDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala,John Snow Labs,classifier,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.MultiClassifierDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/MultiClassifierDLModel.scala
1,public/models,,sentimentdl_use_imdb,en,2.5.0,2.4,08/06/2020,1.59161E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sentimentdl_use_imdb_en_2.5.0_2.4_1591608094321.zip,sentimentdl_use_imdb_en_2.5.0_2.4_1591608094321.zip,with tfhub_use,SentimentDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala,John Snow Labs,sentiment,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.SentimentDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala
1,public/models,,sentimentdl_use_twitter,en,2.5.0,2.4,10/05/2020,1.58911E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sentimentdl_use_twitter_en_2.5.0_2.4_1589108892106.zip,sentimentdl_use_twitter_en_2.5.0_2.4_1589108892106.zip,with tfhub_use,SentimentDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala,John Snow Labs,sentiment,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.SentimentDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala
1,public/models,,sentimentdl_glove_imdb,en,2.5.0,2.4,05/05/2020,1.58868E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/sentimentdl_glove_imdb_en_2.5.0_2.4_1588682682507.zip,sentimentdl_glove_imdb_en_2.5.0_2.4_1588682682507.zip,with glove_100d,SentimentDLModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala,John Snow Labs,sentiment,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.classifier.dl.SentimentDLModel,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/classifier/dl/SentimentDLModel.scala
